"Xyleborus xylographus","Xyleborus obesus","Xyleborinus saxeseni","Coptoborus pseudotenuis","Xyleborus posticus","Ambrosiodmus obliquus","Xyleborus seriatus","Xyleborus affinis","mutillatus","Xyleborus ferrugineus","Ambrosiodmus rubricollis","Ambrosiodmus tachygraphus","Xylosandrus compactus","Xyleborus germanus","Euwallacea validus","Euwallacea fornicatus","Xyleborus glabratus","Xylosandrus crassiusculus","Sampsonius dampfi","Xylosandrus morigerus"
0.0734007043424464,0.0409704371100645,0.21209481799866,0.188457272762618,0.0861418681864251,0.0553423210426341,0.114160526127554,0.413006562745248,0.124759250201179,0.32790566290744,0.10311697600242,0.057722332462469,0.213255732756868,0.260035687498065,0.269765048524487,0.247979855021691,0.54690081979534,0.469111985859057,0.0609308177411376,0.369340608706433
0.0723764811995004,0.0407029990344527,0.211280407637184,0.186732601657395,0.085742349736364,0.0550310883972406,0.1135905599551,0.412295803317519,0.12402970718554,0.327003359453604,0.102287211697187,0.0572193342616346,0.212379913307417,0.259232411317406,0.268407430673988,0.247070358118333,0.542080479754794,0.468151118772587,0.0603331677339152,0.368153037459488
0.0713717079368228,0.0404388837922953,0.210473341996448,0.185030747620482,0.0853469847456013,0.0547234284572013,0.113026604439343,0.411589834425957,0.123308340555591,0.32610794411417,0.101468483741517,0.0567235509989032,0.211512156101761,0.258435739717954,0.267062564800127,0.246168750768471,0.53728235409219,0.467196472359014,0.0597446795360184,0.366974447138248
0.0703859275622146,0.040178030774103,0.209673516074943,0.183351333951664,0.0849557061951056,0.054419279506527,0.1124685629702,0.41088859720309,0.122595015567148,0.32521932846924,0.100660589957219,0.0562348397871866,0.210652345264382,0.257645583089706,0.265730277536407,0.245274923961083,0.532507085806219,0.466247975004046,0.0591651641848422,0.365804728608815
0.069418695580714,0.0399203808237549,0.208880826930864,0.181693990987573,0.0845684485293951,0.0541185812491487,0.111916341020858,0.410192033840434,0.121889600396191,0.324337425707476,0.0998633328390243,0.0557530613269799,0.209800367187378,0.256861853525675,0.264410398574823,0.244388770759507,0.527755294402668,0.465305556300177,0.0585944375740398,0.364643774583252
0.0684695796157938,0.039665876195413,0.208095173630712,0.180058355968584,0.0841851476162984,0.0538212747681965,0.111369846091501,0.409500087563358,0.121191966060637,0.323462150588089,0.0990765194252657,0.0552780797978021,0.208956110474282,0.256084464780199,0.263102760600038,0.243510186251083,0.523027576050485,0.464369147019732,0.0580323203051708,0.363491479579304
0.0675381590426487,0.0394144605119569,0.207316457199463,0.178444072907632,0.0838057407080461,0.0535273024866753,0.110828987654856,0.408812702606697,0.1205019863446,0.322593419403942,0.0982999611726836,0.0548097627534638,0.208119465885558,0.255313332228497,0.261807199225236,0.242639067498275,0.518324503759631,0.463438679088642,0.0574786375445654,0.362347739881218
0.0666240246331964,0.0391660787248736,0.206544580572228,0.176850792460985,0.0834301664036439,0.0532366081294815,0.110293677103501,0.408129824191068,0.119819537725055,0.321731149945714,0.0975334738352237,0.0543479810210093,0.207290326285725,0.254548372827429,0.260523552929575,0.241775313491231,0.513646627579575,0.462514085560962,0.0569332188851971,0.361212453501589
0.0657267782124264,0.0389206770755452,0.205779448547368,0.175278171800976,0.0830583646124759,0.052949136686706,0.109763827698862,0.40745139849989,0.119144499300814,0.3208752614671,0.0967768773466802,0.0538926086031876,0.206468586592049,0.253789505077426,0.259251662997208,0.240918825101734,0.508994474817319,0.461595300594087,0.0563958982133694,0.360085520144239
0.0648460323257413,0.0386782030578771,0.205020967741005,0.173725874490727,0.0826902765190938,0.0526648343781755,0.10923935452183,0.406777372657057,0.118476752723719,0.320025674651005,0.096029995707046,0.05344352258431,0.205654143724753,0.253036648985531,0.257991373457828,0.240069505038484,0.504368550273827,0.460682259424646,0.055866513580026,0.35896684116806
0.06398140991694,0.0384386053822142,0.204269046542877,0.172193570360849,0.0823258445491435,0.0523836486191806,0.108720174424953,0.406107694705264,0.11781618213199,0.319182311576696,0.0952926568724382,0.0530006030393623,0.204846896558681,0.252289726029533,0.25674253102868,0.23922725780368,0.499769336497753,0.459774898345059,0.0553449070765049,0.357856319551816
0.0631325440165069,0.0382018339404923,0.203523595073497,0.17068093538815,0.0819650123363891,0.0521055279873469,0.108206205986125,0.405442313584941,0.117162674085639,0.318345095687895,0.094564692648472,0.0525637329462417,0.204046745876384,0.251548659123137,0.255504985058018,0.238391989650847,0.49519729405539,0.458873154680725,0.0548309247145633,0.356753859859862
0.0622990774398767,0.037967839772577,0.202784525142571,0.169187651576341,0.0816077246907924,0.051830422190604,0.107697369463741,0.404781179113804,0.116516117503876,0.317513951761754,0.0938459385869633,0.0521327981009984,0.203253594322556,0.250813372582155,0.254278587469955,0.237563608543871,0.490652861815753,0.457976966767829,0.0543244163105097,0.355659368208756
0.0614806624953528,0.0377365750337425,0.202051750208622,0.167713406838733,0.0812539275676057,0.0515582820362093,0.107193586753235,0.404124241966966,0.115876403604437,0.316688805878714,0.0931362338858383,0.0517076870359628,0.202467346359799,0.250083792091659,0.253063192710663,0.236742024117202,0.486136457249741,0.457086273931743,0.0538252353732813,0.354572752234732
0.0606769607013716,0.0375079929632461,0.201325185339789,0.166257894882941,0.0809035680374453,0.0512890594007874,0.106694781344984,0.40347145365762,0.115243425844773,0.315869585393192,0.0924354212921427,0.0512882909406472,0.201687908225647,0.249359844674085,0.251858657695901,0.235927147637177,0.481648476742361,0.456201016466003,0.0533332389963209,0.353493921062016
0.059887642512807,0.0372820478539553,0.200604747175759,0.164820815097569,0.0805565942573051,0.0510227072013465,0.106200878283499,0.402822766518261,0.114617079865023,0.315056218905086,0.0917433470080391,0.0508745035853153,0.200915187890836,0.248641458658243,0.250664841759812,0.235118891964442,0.477189295916984,0.455321135611846,0.0528482877531031,0.352422785271947
0.0591123870560214,0.0370586950229874,0.199890353890789,0.163401872440881,0.0802129554424769,0.050759179367233,0.10571180412787,0.402178133682423,0.11399726343271,0.314248636232059,0.0910598605996887,0.0504662212471165,0.200149095018741,0.247928563649203,0.249481606604975,0.234317171517419,0.472759269970641,0.454446573538283,0.0523702455961729,0.351359256872891
0.0583508818723823,0.0368378907833211,0.199181925157782,0.162000777331445,0.0798726018393466,0.0504984308129916,0.105227486913431,0.401537509066931,0.113383876389112,0.313446768382588,0.0903848149089194,0.050063342638687,0.199389540925977,0.247221090499039,0.248308816253663,0.233521902236793,0.468358734019415,0.453577273322699,0.0518989797595657,0.350303249270913
0.0576028226699619,0.0366195924163451,0.198479382113391,0.160617245540726,0.0795354846990301,0.0502404174120947,0.104747856114573,0.400900847354637,0.112776820597231,0.312650547529748,0.089718065967582,0.0496657688391241,0.198636438544107,0.246518971278383,0.247146337000284,0.232733001550989,0.463988003452967,0.45271317893196,0.0514343606644767,0.349254677241192
0.0568679130831559,0.0364037581453053,0.197782647324097,0.159250998087641,0.0792015562518228,0.0499850959715099,0.104272842608695,0.400268103977627,0.112175999891321,0.311859906985695,0.0890594729145024,0.0492734032272434,0.197889702382413,0.245822139248781,0.245994037364958,0.231950388342593,0.459647374297297,0.451854235204003,0.0509762618280621,0.348213456900155
0.0561458644399624,0.0361903471096189,0.197091644753257,0.157901761135022,0.0788707696824308,0.0497324242070745,0.103802378641228,0.399639235100886,0.11158132002791,0.311074781176856,0.0884088979149426,0.0488861514170343,0.19714924849172,0.245130528835814,0.244851788048213,0.231173982915705,0.455337123584857,0.451000387829913,0.0505245597752523,0.347179505678306
0.0554363955366636,0.0359793193400212,0.196406299729056,0.156569265888009,0.0785430791059568,0.0494823607196464,0.10333639779172,0.399014197606408,0.110992688638271,0.310295105619764,0.0877662060824819,0.0485039211952287,0.196414994429215,0.244444075602962,0.243719461886769,0.230403706964172,0.451057509731149,0.450151583336452,0.0500791339534657,0.346152742293727
0.0547392324196719,0.0357706357345139,0.195726538913368,0.155253248494323,0.0782184395446136,0.0492348649720041,0.10287483494091,0.39839294907773,0.110410015182288,0.309520816897555,0.0871312654032387,0.0481266224609062,0.195686859224234,0.243762716226184,0.242596933810364,0.229639483540696,0.44680877291699,0.449307769069037,0.0496398666501146,0.345133086726244
0.0540541081743027,0.0355642580350865,0.195052290271465,0.153953449946421,0.0778968069051395,0.0489898972664677,0.1024176262388,0.397775447784885,0.109833210903676,0.308751852637078,0.0865039466623523,0.0477541671670599,0.194964763345,0.243086388469194,0.241484080799616,0.22888123702677,0.442591135475646,0.448468893175152,0.0492066429128033,0.34412046019222
0.0533807627202423,0.0353601488051793,0.194383483042571,0.152669615985494,0.0775781379568911,0.048747418723215,0.101964709073647,0.397161652669748,0.109262188786502,0.307988151486615,0.0858841233726479,0.0473864692640493,0.19424862866626,0.242415031159412,0.240380781844876,0.228128893103422,0.438404802284063,0.447634904588176,0.0487793504721137,0.343114785119971
0.0527189426134933,0.0351582714078637,0.193720047711217,0.151401497007305,0.0772623903105893,0.048507391259267,0.10151602204188,0.396551523331776,0.108696863512967,0.307229653094184,0.0852716717054137,0.0470234446448706,0.193538378437812,0.241748584164561,0.239286917906052,0.227382378722751,0.434249961157463,0.446805753011621,0.0483578796668892,0.342115985125783
0.0520684008545808,0.0349585899847115,0.193061915979379,0.150148847969829,0.0769495223976962,0.0482697775681205,0.101071504918885,0.395945020014127,0.108137151422404,0.306476298086408,0.0846664704232165,0.0466650110921801,0.19283393725387,0.241086988369898,0.238202371873378,0.226641622080213,0.430126783246586,0.445981388903768,0.0479421233719224,0.341123984990507
0.0514288967028125,0.0347610694353275,0.192409020739379,0.148911428302682,0.0766394934504009,0.048034541100002,0.100631098630641,0.395342103590133,0.10758297047146,0.305728028047937,0.0840684008146892,0.0463110882270038,0.192135231023273,0.240430185656054,0.237127028529105,0.225906552587642,0.426035423436921,0.445161763462672,0.0475319769279606,0.34013871063672
0.0508001954963929,0.0345656753975238,0.191761296047504,0.147689001818302,0.0763322634821927,0.0478016460427236,0.100194745226175,0.394742735550136,0.107034240195406,0.304984785501401,0.0834773466312261,0.0459615974590738,0.191442186940476,0.23977811887746,0.236060774510077,0.225177100846992,0.421976020749254,0.444346828611558,0.0471273380739443,0.339160089106445
0.0501820684781957,0.0343723742281097,0.191118677098348,0.146481336624878,0.0760277932690025,0.0475710573031174,0.0997623878508114,0.394146877988658,0.106490881670559,0.304246513887877,0.0828931940255188,0.0456164619387317,0.190754733457326,0.239130731841352,0.23500349827119,0.224453198624754,0.417948698740935,0.443536536984559,0.0467281068813992,0.338188048539387
0.0495742926270098,0.0341811329842771,0.190481100199833,0.145288205040981,0.0757260443308921,0.0473427404890295,0.09933397072018,0.393554493591906,0.105952817477755,0.303513157547863,0.0823158314918767,0.0452756065103436,0.190072800255581,0.238487969287327,0.233955090049685,0.223734778827059,0.413953565907269,0.442730841912814,0.0463341856909038,0.337222518151709
0.0489766504940733,0.0339919194055588,0.189848502748897,0.144109383511887,0.0754269789142734,0.0471166618918533,0.0989094390949698,0.392965545625597,0.105419971666867,0.302784661702727,0.0817451498082707,0.0449389576671717,0.189396318220161,0.237849776867432,0.232915441830277,0.223021775475409,0.409990716082474,0.441929697410904,0.0459454790505588,0.33626342821529
0.0483889300447246,0.0338047018963396,0.189220823207827,0.142944652527553,0.0751305599746392,0.046892788469583,0.0984887392563949,0.392379997923096,0.104892269722304,0.302060972436635,0.0811810419800432,0.0446064435076504,0.1887252194131,0.237216101126779,0.231884447311082,0.222314123683055,0.406060228839668,0.441133058163613,0.0455618936563861,0.335310710037491
0.0478109245049975,0.0336194495089017,0.188598001081212,0.141793796542239,0.074836751159789,0.0466710878303709,0.0980718184823523,0.391797814873849,0.104369638529484,0.301342036678931,0.0806234031852331,0.0442779936930185,0.188059437048179,0.236586889484663,0.230862001870322,0.22161175963197,0.40216216988941,0.440340879513015,0.0451833382945905,0.334364295941386
0.0472424322129976,0.0334361319269831,0.18797997689351,0.140656603895726,0.0745455167935315,0.0464515282165687,0.0976586250242487,0.391218961412118,0.103852006342233,0.300627802186965,0.0800721307214594,0.0439535394062566,0.18739890546622,0.235962090216162,0.229848002533801,0.220914620550419,0.398296591476286,0.439553117445864,0.044809723785617,0.333424119246459
0.0466832564749029,0.0332547194498336,0.187366692167187,0.139532866736127,0.074256821859851,0.0462340784892385,0.0972491080844738,0.390643403005991,0.103339302751091,0.299918217529341,0.0795271239543163,0.0436330133122878,0.186743560111026,0.235341652434218,0.228842347943114,0.220222644691101,0.394463532773133,0.438769728581293,0.0444409629299409,0.332490114249751
0.0461332054254331,0.0330751829767492,0.186758089401438,0.138422380944244,0.0739706319875192,0.0460187081131157,0.0968432177944998,0.390071105646673,0.102831458652489,0.299213232069591,0.0789882842672289,0.0433163495193934,0.186093337505938,0.234725526072178,0.227844938324578,0.219535771309842,0.390663020272452,0.437990670158803,0.0440769704555307,0.331562216207446
0.0455920918926415,0.0328974939920693,0.186154112051452,0.137324946059462,0.0736869134351399,0.0458053871420093,0.0964409051935857,0.389502035838039,0.102328406218769,0.298512795950248,0.0784555150127234,0.0430034835418043,0.185448175230992,0.234113661866769,0.226855675458877,0.218853940644832,0.38689506817464,0.437215900026532,0.0437176629669244,0.330640361316877
0.0450597332668865,0.0327216245506199,0.185554704508209,0.136240365207147,0.0734056330766104,0.0455940862046253,0.0960421222080689,0.388936160586451,0.10183007886903,0.297816860077311,0.0779287214650676,0.042694352263425,0.18480801190067,0.23350601134152,0.225874462651378,0.218177093896385,0.383159678772668,0.436445376629807,0.0433629588958634,0.329724486698953
0.0445359513738431,0.032547547263588,0.184959812078802,0.135168445027513,0.0731267583869891,0.0453847764907976,0.0956468216312232,0.388373447390821,0.10133641124076,0.297125376105099,0.0774078107742352,0.0423888939026528,0.184172787142206,0.232902526790593,0.224901204703122,0.217505173207196,0.379456842832862,0.435679058999965,0.0430127784534311,0.32881453038098
0.0440205723514225,0.0323752352848121,0.18436938096725,0.134108995605949,0.0728502574287515,0.045177429738114,0.0952549571036649,0.387813864232922,0.100847339162236,0.296438296421462,0.0768926919211543,0.0420870479782532,0.183542441574451,0.232303161263019,0.223935807882465,0.216838121643107,0.375786539971477,0.434916906743426,0.0426670435836425,0.327910431279881
0.0435134265304715,0.0322046622974749,0.183783358255815,0.133061830404768,0.0725760988384278,0.0449720182189233,0.0948664830942931,0.387257379567935,0.100362799625676,0.295755574133362,0.0763832756741996,0.041788755276256,0.182916916787269,0.231707868547339,0.222978179897352,0.216175883174334,0.372148739026771,0.43415888003103,0.0423256779184371,0.327012129185795
0.0430143483191244,0.0320358025011846,0.183201691886771,0.132026766196351,0.0723042518136037,0.0447685147277113,0.0944813548817423,0.38670396231522,0.0998827307610988,0.295077163052797,0.0758794745468866,0.041493957817837,0.182296155321447,0.231116603156613,0.222028229868208,0.21551840265717,0.3685433984263,0.433404939587616,0.0419886067340248,0.326119564746039
0.0425231760906907,0.0318686305994302,0.182624330644649,0.13100362299767,0.072034686100278,0.0445668925688338,0.0940995285363352,0.386153581849323,0.0994070718108946,0.294403017683067,0.0753812027567326,0.0412025988281517,0.181680100649115,0.230529320313814,0.221085868301426,0.214865625816133,0.364970466549204,0.432655046681841,0.0416557569085409,0.325232679449446
0.0420397520749597,0.0317031217874011,0.18205122413892,0.129992224006155,0.071767371980562,0.0443671255445937,0.0937209609025175,0.385606207991184,0.0989357631050633,0.293733093205366,0.0748883761852469,0.0409146227060889,0.181068697154646,0.229945975937574,0.220151007063454,0.214217499226546,0.361429882083246,0.431909163116234,0.0413270568809644,0.324351415611035
0.0415639222528115,0.0315392517401564,0.181482322787106,0.128992395536887,0.0715022802607126,0.0441691879436527,0.0933456095817616,0.385061810999566,0.0984687460371128,0.293067345465697,0.0744009123390153,0.0406299749949135,0.180461890116038,0.229366526628282,0.219223559355435,0.213573970297557,0.357921574376403,0.431167251217471,0.0410024366112574,0.323475716357042
0.041095536254025,0.0313769966011323,0.180917577798318,0.128003966961083,0.0712393822594857,0.0439730545297652,0.0929734329159228,0.384520361562687,0.0980059630405922,0.292405730962095,0.0739187303118436,0.0403486023537676,0.179859625686743,0.228790929654522,0.218303439688426,0.212934987255554,0.354445463782817,0.43042927382688,0.0406818275416842,0.322605525610269
0.0406344472581793,0.0312163329709786,0.180356941157195,0.127026770645858,0.0709786497968022,0.0437787005308242,0.0926043899710353,0.383981830790049,0.0975473575662401,0.291748206832154,0.0734417507479302,0.0400704525300029,0.179261850877959,0.228219142939842,0.217390563859135,0.212300499127991,0.351001462002955,0.429695194291155,0.0403651625592709,0.32174078807576
0.040180511898546,0.0310572378967103,0.179800365608243,0.126060641895229,0.0707200551827167,0.0435861016282103,0.0922384405215339,0.383446190204456,0.097092874059732,0.291094730840844,0.0729698958060328,0.0397954743323151,0.178668513541342,0.227651125049843,0.216484848926213,0.2116704557276,0.347589472417818,0.428964976453276,0.0400523759593676,0.320881449226803
0.0397335901688772,0.0308996888611672,0.179247804640554,0.125105418892355,0.0704635712066768,0.0433952339464329,0.0918755450348889,0.382913411734229,0.0966424579400069,0.29044526136862,0.072503089124601,0.0395236176046547,0.178079562352145,0.227086835179576,0.215586213187039,0.211044807636986,0.344209390417069,0.42823858464364,0.0397434034102758,0.320027455291221
0.0392935453329908,0.0307436637727682,0.178699212472898,0.124160942642958,0.0702091711270681,0.0432060740430539,0.0915156646566405,0.382383467705594,0.0961960555781542,0.2897997573998,0.0720412557878438,0.0392548332008878,0.177494946792767,0.226526233141248,0.214694576155026,0.210423506193576,0.340861103720968,0.427515983671381,0.0394381819189056,0.31917875323798
0.0388602438370674,0.0305891409555534,0.178154544039178,0.123227056919936,0.0699568286610322,0.043018598898887,0.0911587611958216,0.381856330835253,0.0957536142768477,0.289158178511217,0.0715843222927046,0.0389890729601838,0.176914617136694,0.225969279352215,0.213809858537408,0.209806503474944,0.337544492696023,0.426797138815892,0.0391366497974305,0.318335290764075
0.0384335552245661,0.030436099139503,0.17761375497424,0.122303608209118,0.0697065179745523,0.0428327859084611,0.0908047971107568,0.381331974223125,0.0953150822503072,0.288520484861137,0.0711322165167153,0.0387262896831036,0.176338524432836,0.225415934823266,0.212931982213507,0.20919375228447,0.334259430664263,0.426082015818522,0.0388387466309045,0.317497016281707
0.0380133520536775,0.0302845174511251,0.177076801600015,0.121390445656153,0.0694582136727961,0.042648612870742,0.0904537354952272,0.380810371345257,0.0948804086047738,0.287886637178422,0.0706848676867029,0.0384664371083686,0.175766620490226,0.224866161147179,0.212060870213468,0.208585206137337,0.331005784206075,0.425370580874469,0.0385444132458119,0.316663878905735
0.0375995098172294,0.0301343754043029,0.176543640912008,0.120487421014506,0.0692118907907097,0.0424660579801023,0.0901055400649878,0.380291496046889,0.0944495433194825,0.287256596751952,0.0702422063483242,0.0382094698902857,0.175198857863099,0.224319920487554,0.211196446697451,0.207980819246867,0.327783413456542,0.424662800624842,0.038253591679518,0.315835828441399
0.0371919068649678,0.0299856528913934,0.176014230566093,0.119594388594532,0.0689675247838536,0.0422850998175331,0.089760175144629,0.379775322535693,0.0940224372281179,0.286630325420279,0.0698041643364007,0.0379553435768083,0.174635189836309,0.223777175567901,0.210338636935263,0.207380546511159,0.324592172395246,0.423958642148896,0.0379662251505925,0.315012815372299
0.0367904243281366,0.0298383301745698,0.175488528865632,0.11871120521362,0.0687250915194746,0.0421057173420897,0.0894176056547726,0.37926182537515,0.0935990420007397,0.286007785561525,0.0693706747460342,0.0377040145882137,0.174075570411106,0.223237889660986,0.209487367286426,0.206784343500058,0.321431909129509,0.423258072956439,0.0376822580299773,0.314194790848641
0.0363949460462801,0.0296923878773997,0.1749664947489,0.11783773014737,0.0684845672678059,0.0419278898825632,0.0890777970995889,0.378750979478089,0.0931793101261617,0.285388940083498,0.0689416719044749,0.0374554401963747,0.173519954291238,0.222702026578426,0.208642565180665,0.206192166442405,0.318302466171052,0.422561060980401,0.0374016358129698,0.313381706675723
0.0360053584961992,0.0295478069766517,0.174448087776798,0.116973825081794,0.0682459286935886,0.0417515971293722,0.0887407155546292,0.378242760100363,0.0927631948947747,0.28477375241404,0.0685170913437233,0.0372095785046088,0.172968296869386,0.222169550660526,0.207804159098813,0.205603972213596,0.315203680706049,0.421867574569561,0.0371243050919979,0.312573515302668
0.0356215507229918,0.0294045687943225,0.173933268120862,0.11611935406651,0.0680091528478085,0.0415768191266675,0.0884063276549635,0.377737142834675,0.0923506503817972,0.284162186491585,0.0680968697738432,0.0369663884280859,0.172420554213906,0.221640426766343,0.206972078554114,0.20501971832342,0.31213538485863,0.421177582481435,0.0368502135301602,0.311770169811398
0.0352434142731089,0.0292626549898791,0.173421996551549,0.11527418346892,0.0677742171596408,0.0414035362646424,0.0880746005836119,0.377234103604534,0.0919416314309424,0.283554206755932,0.0676809450569629,0.0367258296747759,0.171876683055892,0.221114620263989,0.206146254073916,0.204439362904174,0.309097405947773,0.420491053875311,0.036579309835506,0.310971623905827
0.0348708431293652,0.0291220475527085,0.172914234426794,0.114438181929333,0.0675410994285982,0.0412317292720444,0.0877455020602657,0.376733618658353,0.0915360936384917,0.282949778139216,0.0672692561819475,0.0364878627269204,0.171336640776526,0.220592097021147,0.20532661718176,0.203862864699055,0.30608956673768,0.419807958305432,0.036311543736034,0.310177831901297
0.0345037336478389,0.0289827287947674,0.172409943680835,0.113611220317036,0.0673097778168739,0.0410613792088789,0.0874190003302854,0.37623566456367,0.0911339933377589,0.282348866057091,0.0668617432397201,0.0362524488230111,0.170800385394733,0.220072823395809,0.204513100379825,0.203290183050807,0.303111685681613,0.419128265714324,0.0360468659553843,0.30938874871422
0.0341419844966031,0.0288446813434287,0.171909086813297,0.112793171687278,0.0670802308418775,0.0408924674593035,0.0870950641539704,0.375740218201506,0.0907352875839377,0.281751436400094,0.0664583473992141,0.0360195499402603,0.170267875555106,0.219556766227217,0.203705637131752,0.20272127789063,0.300163577159263,0.418451946426267,0.0357852281892038,0.308604329851938
0.0337854965962294,0.0287078881345156,0.17141162687852,0.111983911239149,0.066852437368954,0.0407249757247032,0.0867736627960918,0.375247256760836,0.0903399341393201,0.281157455525206,0.0660590108839387,0.0357891287775464,0.169739070516118,0.21904389282702,0.202904161845817,0.202156109727336,0.29724505170769,0.417778971140897,0.0355265830821637,0.307824531402796
0.0334341730620071,0.0285723324055188,0.170917527475139,0.11118331627434,0.0666263766042834,0.0405588860169427,0.0864547660156805,0.374756757733192,0.0899478914588741,0.280566890247595,0.0656636769491375,0.0355611487388207,0.169213930138597,0.218534170970614,0.202108609858455,0.201594639636746,0.294355916245867,0.417109310926945,0.0352708842056064,0.307049310026417
0.0330879191478261,0.0284379976889923,0.170426752735896,0.110391266156763,0.0664020280879559,0.0403941806517917,0.0861383440560634,0.374268698907373,0.089559118676173,0.279979707832543,0.065272289859526,0.035335573916962,0.168692414874465,0.218027568888693,0.201318917418121,0.20103682925133,0.291495974292928,0.41644293721611,0.0350180860358059,0.306278622944174
0.0327466421916688,0.0283048678061207,0.169939267317689,0.109607642273016,0.0661793716872146,0.0402308422425154,0.0858243676351419,0.373783058364279,0.0891735755896645,0.279395875987537,0.0648847948675902,0.0351123690780632,0.16817448575573,0.217524055258974,0.200535021669486,0.20048264075007,0.288665026180147,0.415779821797047,0.0347681439328198,0.305512427929857
0.0324102515626614,0.0281729268604531,0.169455036391839,0.108832327993663,0.0659583875898646,0.0400688536936282,0.0855128079359027,0.373299814471849,0.0887912226492698,0.278815362854545,0.0645011381924286,0.0348914996461386,0.167660104383725,0.217023599198115,0.199756860637951,0.199932036848551,0.285862869256733,0.415119936809495,0.0345210141199149,0.304750683300535
0.0320786586096354,0.0280421592318001,0.168974025634578,0.108065208635329,0.0657390562978418,0.0399081981948032,0.0852036365971586,0.372818945880112,0.088412020943306,0.278238137002447,0.0641212669991248,0.0346729316882373,0.167149232918595,0.216526170253808,0.198984373214485,0.199384980789267,0.283089298089528,0.414463254738509,0.0342766536635506,0.303993347907594
0.0317517766111536,0.0279125495702869,0.168496201217758,0.107306171423582,0.0655213586209365,0.0397488592149355,0.0848968257045097,0.372340431516344,0.08803593218572,0.277664167419631,0.0637451293786338,0.0344566318999527,0.166641834069007,0.216031738397043,0.198217499140764,0.198841436332145,0.280344104656673,0.413809748408822,0.0340350204539006,0.303240381127962
0.0314295207269512,0.0277840827905592,0.168021529799755,0.106555105456587,0.065305275670669,0.0395908204963521,0.0845923477815198,0.371864250580327,0.0876629187036259,0.27709342350675,0.063372674328167,0.0342425675913127,0.166137871082101,0.215540274014553,0.197456178994612,0.198301367745273,0.277627078535324,0.413159390979315,0.0337960731858979,0.302491742855511
0.0311118079507526,0.0276567440661374,0.167549978516584,0.105811901669512,0.0650907888543116,0.0394340660491665,0.0842901757811023,0.371390382539708,0.0872929434251399,0.276525875069629,0.0630038517320643,0.0340307066730429,0.165637307733656,0.215051747901407,0.196700354175746,0.197764739795829,0.274938007083525,0.412512155937603,0.0335597713407865,0.301747393492625
0.030798557064418,0.0275305188239133,0.167081514973209,0.105076452799678,0.064877879869053,0.0392785801457727,0.0839902830771097,0.370918807125456,0.0869259698675007,0.275961492312321,0.0626386123431363,0.0338210176431885,0.165140108318476,0.214566131253782,0.195949966891794,0.197231517741206,0.272276675616306,0.411868017094727,0.0333260751681654,0.301007293941941
0.030489688593379,0.0274053927387874,0.166616107235041,0.104348653352435,0.0646665306963022,0.0391243473154743,0.0836926434561207,0.370449504327417,0.0865619621254707,0.275400245830315,0.0622769077644659,0.0336134695740857,0.164646237640985,0.214083395661877,0.195204960144607,0.196701667320334,0.269642867576119,0.411226948579957,0.0330949456685077,0.300271405598256
0.0301851247633246,0.0272813517284402,0.16615372381963,0.103628399567735,0.0644567235961269,0.038971352339246,0.08339723110942,0.36998245438996,0.0862008848600085,0.27484210660388,0.0619186904316547,0.0334080320996719,0.164155661006033,0.213603513102988,0.194465277716834,0.196175154745182,0.267036364697694,0.410588924835691,0.0328663445761439,0.299539690340585
0.0298847894580981,0.0271583819482357,0.165694333688532,0.102915589387413,0.0642484411018227,0.0388195802446224,0.0831040206251655,0.369517637807715,0.0858427032872071,0.274287045991552,0.0615639135955041,0.0332046754031248,0.1636683442099,0.21312645593473,0.193730864158777,0.195651946692449,0.264456947167426,0.409953920612465,0.0326402343426919,0.298812110524386
0.0295886081787675,0.0270364697862518,0.165237906239356,0.102210122423132,0.0640416660146109,0.0386690163007113,0.0828129869807365,0.369055035321399,0.0854873831674877,0.273735035723754,0.0612125313051151,0.0330033702048193,0.163184253531488,0.212652196888403,0.193001664775493,0.195132010295424,0.261904393777381,0.409321910964058,0.032416578120923,0.298088628973933
0.0292965080038343,0.0269156018584344,0.164784411297986,0.101511899924997,0.0638363813984588,0.0385196460133281,0.0825241055352608,0.368594627913726,0.0851348907950457,0.27318604789655,0.0608644983914,0.0328040877505956,0.16270335572372,0.212180709062502,0.192277625614169,0.194615313136028,0.259378482074037,0.40869287124269,0.0321953397490495,0.297369208974837
0.0290084175505447,0.0267957650038724,0.164333819110968,0.100820824750821,0.0636325705750219,0.0383714551202469,0.0822373520223128,0.368136396805408,0.0847851929875399,0.272640054965527,0.0605197704509906,0.0326067998003261,0.162225618005109,0.21171196591636,0.191558693451735,0.194101823237015,0.256878988501852,0.408066777094321,0.0319764837354219,0.296653814266715
0.0287242669372705,0.0266769462801883,0.163886100338059,0.100136801336022,0.0634302171187032,0.0382244295865658,0.0819527025427797,0.36768032345123,0.0844382570760184,0.272097029739804,0.0601783038305342,0.0324114786167747,0.161751008051516,0.211245941263931,0.190844815782721,0.19359150905435,0.254405688541777,0.407443604454039,0.0317599752436229,0.295942409035999
0.0284439877469265,0.0265591329590432,0.163441226044945,0.0994597356641375,0.0632293048518261,0.0380785556001843,0.0816701335578913,0.367226389536212,0.0840940508950761,0.271556945376159,0.0598400556113658,0.0322180969547392,0.161279493988086,0.210782609267701,0.190135940807363,0.193084339469735,0.251958356844798,0.40682332954154,0.0315457800779478,0.295234957908891
