"Xyleborus affinis","Xyleborus xylographus","Euwallacea fornicatus","Xyleborinus saxeseni","mutillatus","Ambrosiodmus obliquus","Xyleborus glabratus","Xyleborus seriatus","Xyleborus germanus","Euwallacea validus","Xyleborus ferrugineus"
0.999748175247782,0.999979883937321,0.99094581231984,0.94542171814039,0.961402567026521,0.902473336814421,0.999999916618706,0.919535028662553,0.892624464962549,0.990700587778421,0.987929110748012
0.999356138723307,0.999883697402529,0.982050651783279,0.912239774259362,0.927668717605692,0.830270916644167,0.999999287845099,0.866351389802539,0.849869377897828,0.981037520443861,0.978345546336209
0.998885261745322,0.999675442256336,0.973312481525316,0.885193055704171,0.896888998850407,0.771121649023358,0.999997502705072,0.823089438244016,0.818883476438533,0.971352481426882,0.969619095081847
0.998354790703738,0.999327896513901,0.964727623803392,0.861832462052718,0.868484896185218,0.721132008899783,0.999993917554246,0.786189357537419,0.794018479032296,0.961721470214292,0.961450106149021
0.997775297465108,0.998818177700754,0.956292285130075,0.841066524427031,0.842099888041981,0.678058967383912,0.999987867407699,0.753911441455872,0.77305057156831,0.952179673472098,0.953700200578009
0.997153680663494,0.998126271558779,0.948002712451182,0.822277299669537,0.817475502185042,0.640420724986313,0.999978671133987,0.725209366789168,0.754830707841242,0.942746565532827,0.946288815619931
0.996494883054376,0.997234325767171,0.939855237335854,0.805068205483393,0.79440983348373,0.607167963293852,0.99996563455252,0.699382932878365,0.738674144665768,0.933433792748338,0.93916291117978
0.995802663780588,0.996126257616382,0.931846291318122,0.789163957691122,0.772738438260045,0.577524368525948,0.999948052526014,0.675931594587332,0.724134478270861,0.924248518719299,0.932284749280218
0.995080003390182,0.994787518638137,0.923972410957244,0.774362874890289,0.752323802522012,0.5508975097514,0.999925210489553,0.654481004535071,0.710901988209563,0.915195104917354,0.92562599766782
0.994329339033697,0.993204947335166,0.916230238532167,0.760511249526923,0.733048823917908,0.526824478498809,0.999896385632307,0.634741799955448,0.698751695978653,0.906276053963246,0.919164529866826
0.993552711414896,0.991366675138956,0.908616520681098,0.74748834932814,0.714812443508932,0.504936683275037,0.999860847851,0.616484578999435,0.687514306535173,0.897492582435696,0.912882536327588
0.992751861832906,0.989262066043462,0.901128106019841,0.73519705818461,0.697526546448789,0.484936023647082,0.999817860546488,0.599523786426665,0.6770588031278,0.888844989788729,0.906765336491069
0.991928299114253,0.986881678068108,0.893761942247836,0.723557735928731,0.681113668229842,0.466578208148024,0.99976668130899,0.583706853179196,0.667281450065324,0.880332907004086,0.900800593601391
0.991083347427026,0.984217238913508,0.886515073010673,0.712504024382748,0.665505241850242,0.449660751162692,0.999706562522435,0.568906606142488,0.658098538740066,0.871955470325758,0.894977774498548
0.990218181442098,0.981261630631302,0.879384634668415,0.701979886381521,0.650640224538953,0.43401413972793,0.999636751909138,0.55501580368056,0.649441430107897,0.863711446219756,0.889287765469879
0.989333852826819,0.978008879647409,0.872367853055727,0.691937456602738,0.636464000317648,0.419495208233575,0.999556493030024,0.541943103187309,0.641253064349459,0.855599323402979,0.883722591393987
