"Sampsonius dampfi","Xylosandrus compactus","Xyleborus posticus","Xyleborus glabratus","Xyleborus seriatus","Xyleborus xylographus","Coptoborus pseudotenuis","Xyleborus ferrugineus","Ambrosiodmus obliquus","mutillatus","Xyleborus germanus"
0.467681553014346,0.408182441008173,0.213652877186507,0.860447795034891,0.220899707697798,0.269874493670371,0.644257850501018,0.803800113927494,0.13579363472279,0.24489199910579,0.442679152818068
0.462161419819261,0.406762695001087,0.21252106566049,0.857431359275011,0.219889257018278,0.265853942868757,0.639830298874154,0.802135333293151,0.134936608880461,0.243569163564349,0.441724667017971
0.456693064832282,0.405355450309355,0.211402327302583,0.854384678997744,0.218889894249065,0.26190240887411,0.635413293812595,0.800472911761689,0.134090717992024,0.242261340138227,0.440777977233928
0.451276909096931,0.403960524773891,0.21029642878687,0.851308148460675,0.217901425307913,0.258018811699614,0.631007470584519,0.798812885290701,0.133255743614947,0.240968268899072,0.439838967351168
0.445913326352122,0.402577739992327,0.209203142422773,0.84820217316128,0.21692366078647,0.254202074291029,0.62661344759137,0.797155288991565,0.132431473025134,0.239689695969695,0.438907523791104
0.44060264455782,0.401206921218048,0.208122245983472,0.845067169573269,0.215956415806942,0.250451123612185,0.622231826400728,0.795500157145456,0.131617699030101,0.238425373347147,0.43798353543816
0.435345147420958,0.399847897262582,0.207053522540623,0.841903564874381,0.214999509884076,0.246764891648425,0.617863191794545,0.793847523219022,0.130814219789457,0.237175058732032,0.43706689356922
0.430141075918085,0.398500500401214,0.205996760305107,0.838711796665943,0.214052766792258,0.243142316332184,0.613508111832105,0.792197419879715,0.130020838642349,0.235938515363781,0.436157491785591
0.424990629811409,0.397164566281707,0.204951752473555,0.835492312684559,0.213116014437498,0.239582342394687,0.609167137927077,0.790549879010796,0.129237363941575,0.234715511861656,0.435255225947363
0.4198939691552,0.395839933835988,0.203918297080398,0.832245570506289,0.212189084734074,0.236083922147681,0.604840804938014,0.78890493172602,0.128463608894046,0.233505822071239,0.434359994110085
0.414851215789708,0.394526445194707,0.20289619685521,0.828972037243698,0.211271813485663,0.232646016198943,0.600529631271674,0.787262608384017,0.127699391407327,0.232309224916195,0.433471696463634
0.409862454819997,0.393223945604535,0.201885259085132,0.825672189236144,0.210364040270742,0.229267594105184,0.59623411899854,0.785622938602362,0.126944533941984,0.231125504255097,0.432590235273208
0.404927736077323,0.391932283348116,0.200885295482149,0.822346511733709,0.209465608332094,0.225947634965831,0.591954753979903,0.783985951271358,0.126198863369482,0.229954448743099,0.431715514822344
0.400047075560884,0.390651309666556,0.199896122055034,0.818995498575178,0.208576364470238,0.22268512796104,0.587692006005919,0.782351674567535,0.125462210835391,0.228795851698286,0.430847441357875
0.395220456857983,0.389380878684363,0.198917558985757,0.81561965186045,0.207696158940629,0.219479072837134,0.583446328944006,0.780720135966867,0.124734411627669,0.227649510972492,0.429985923036764
0.390447832540842,0.388120847336737,0.197949430510189,0.812219481617825,0.206824845354456,0.216328480342572,0.579218160897018,0.779091362257718,0.124015305049802,0.226515228826429,0.429130869874712
0.385729125538485,0.386871075299135,0.196991564802907,0.808795505466569,0.205962280582904,0.213232372617373,0.575007924370586,0.777465379553536,0.123304734298597,0.22539281180896,0.428282193696499
0.381064230482293,0.385631424919005,0.196043793865957,0.805348248275171,0.205108324664732,0.210189783538812,0.570816026449059,0.775842213305274,0.122602546346428,0.224282070640336,0.427439808087963
0.376453015024006,0.384401761149636,0.195105953421401,0.80187824181575,0.204262840717029,0.207199759026095,0.566642858979491,0.77422188831357,0.121908591827735,0.223182820099269,0.426603628349566
0.371895321125111,0.383181951486023,0.194177882807501,0.798386024415009,0.203425694849027,0.204261357306562,0.562488798763108,0.772604428740689,0.121222724929623,0.222094878913676,0.425773571451484
0.367390966316678,0.381971865902682,0.193259424878396,0.794872140602189,0.202596756078842,0.201373649145875,0.558354207753726,0.770989858122217,0.12054480328636,0.221018069654964,0.424949555990153
0.362939744928911,0.380771376793353,0.192350425907143,0.79133714075445,0.201775896253024,0.198535718044507,0.554239433262601,0.769378199378531,0.119874687877633,0.219952218635721,0.424131502146229
0.358541429289742,0.379580358912504,0.191450735491971,0.787781580740103,0.200962989968819,0.195746660402757,0.550144808169179,0.767769474826037,0.119212242930393,0.218897155810677,0.423319331643887
