"Xylosandrus morigerus","Sampsonius dampfi","Xyleborus posticus","mutillatus"
0.755805889894579,0.0420520589488357,0.145126641333625,0.163883634690228
0.755073386051323,0.0418976645177089,0.144945650076729,0.163596753687053
0.754341101843259,0.0417441681722341,0.144765265111279,0.163310940229037
0.753609040932502,0.0415915628068442,0.144585483104222,0.163026188226056
0.752877206959275,0.0414398413867322,0.144406300748048,0.162742491634849
0.752145603541984,0.0412889969470061,0.144227714760535,0.162459844458567
0.75141423427729,0.041139022591854,0.144049721884504,0.162178240746326
0.75068310274019,0.0409899114937211,0.143872318887571,0.161897674592759
0.749952212484089,0.0408416568924996,0.143695502561908,0.161618140137578
0.749221567040876,0.0406942520947273,0.143519269723999,0.161339631565147
0.748491169920996,0.0405476904727992,0.143343617214408,0.161062143104043
0.747761024613533,0.0404019654641894,0.143168541897544,0.160785669026645
0.747031134586278,0.0402570705706834,0.142994040661426,0.160510203648703
0.746301503285806,0.0401129993576211,0.142820110417463,0.160235741328935
0.745572134137552,0.0399697454531501,0.14264674810022,0.159962276468612
0.744843030545887,0.0398273025474898,0.142473950667199,0.159689803511155
0.744114195894189,0.0396856643922047,0.142301715098619,0.159418316941736
0.743385633544924,0.0395448247994879,0.142130038397199,0.159147811286884
0.742657346839714,0.0394047776414543,0.141958917587939,0.158878281114092
0.741929339099419,0.039265516849444,0.141788349717912,0.158609721031433
0.741201613624206,0.0391270364133341,0.141618331856049,0.158342125687177
0.740474173693626,0.0389893303808603,0.141448861092938,0.158075489769416
0.739747022566688,0.0388523928569479,0.141279934540612,0.157809808005687
0.739020163481938,0.0387162180030515,0.141111549332349,0.157545075162608
0.738293599657525,0.0385808000365034,0.140943702622472,0.157281286045508
0.737567334291284,0.0384461332298713,0.140776391586149,0.157018435498073
0.736841370560806,0.0383122119103241,0.1406096134192,0.156756518401981
0.736115711623513,0.0381790304590063,0.140443365337897,0.156495529676559
0.735390360616732,0.0380465833104207,0.140277644578783,0.156235464278425
0.734665320657772,0.0379148649518197,0.14011244839847,0.155976317201152
0.733940594843995,0.0377838699226041,0.139947774073461,0.15571808347492
0.733216186252891,0.0376535928137303,0.139783618899964,0.155460758166183
0.732492097942153,0.0375240282671253,0.139619980193705,0.155204336377336
0.731768332949751,0.037395170975109,0.139456855289748,0.154948813246382
0.731044894294005,0.0372670156798249,0.139294241542322,0.15469418394661
0.730321784973657,0.0371395571726774,0.139132136324635,0.154440443686269
0.729599007967952,0.0370127902937775,0.138970537028706,0.154187587708252
0.728876566236701,0.0368867099313945,0.138809441065192,0.153935611289778
0.728154462720365,0.0367613110214164,0.138648845863211,0.153684509742085
0.727432700340122,0.0366365885468158,0.138488748870181,0.153434278410115
0.726711281997941,0.0365125375371241,0.138329147551647,0.153184912672213
0.72599021057666,0.0363891530679117,0.13817003939112,0.152936407939826
0.725269488940053,0.0362664302602751,0.138011421889908,0.152688759657201
0.724549119932908,0.036144364280331,0.137853292566961,0.152441963301093
0.723829106381098,0.0360229503387167,0.137695648958706,0.152196014380473
0.723109451091654,0.0359021836900969,0.137538488618894,0.151950908436234
0.722390156852838,0.0357820596326769,0.137381809118439,0.151706641040913
0.721671226434217,0.0356625735077223,0.137225608045263,0.151463207798404
0.720952662586735,0.0355437206990845,0.13706988300415,0.151220604343677
0.720234468042784,0.0354254966327325,0.136914631616586,0.150978826342507
0.719516645516281,0.0353078967762909,0.136759851520618,0.150737869491192
0.718799197702735,0.0351909166385832,0.136605540370697,0.150497729516292
0.718082127279322,0.0350745517691819,0.13645169583754,0.150258402174354
0.71736543690496,0.034958797757963,0.136298315607982,0.150019883251649
0.716649129220374,0.0348436502346676,0.136145397384829,0.149782168563911
0.715933206848177,0.0347291048684678,0.135992938886725,0.149545253956078
0.715217672392933,0.0346151573675391,0.135840937848004,0.149309135302033
0.714502528441237,0.0345018034786378,0.135689392018555,0.149073808504351
0.71378777756178,0.0343890389866834,0.135538299163687,0.148839269494051
0.713073422305425,0.0342768597143467,0.135387657063986,0.148605514230343
0.712359465205277,0.0341652615216432,0.135237463515192,0.148372538700383
0.711645908776755,0.0340542403055312,0.135087716328057,0.148140338919034
0.710932755517661,0.0339437919995152,0.134938413328216,0.147908910928619
0.710220007908254,0.0338339125732539,0.134789552356061,0.147678250798687
0.709507668411321,0.0337245980321738,0.134641131266607,0.147448354625776
0.708795739472245,0.0336158444170869,0.134493147929371,0.147219218533178
0.708084223519079,0.0335076478038139,0.134345600228241,0.146990838670713
0.707373122962615,0.0334000043028108,0.134198486061351,0.146763211214494
0.706662440196456,0.0332929100588018,0.134051803340966,0.146536332366706
0.705952177597084,0.0331863612504157,0.13390554999335,0.146310198355381
0.705242337523932,0.0330803540898267,0.133759723958651,0.146084805434176
0.704532922319457,0.0329748848224002,0.133614323190783,0.145860149882153
0.703823934309203,0.0328699497263432,0.133469345657304,0.145636228003563
0.70311537580188,0.0327655451123572,0.133324789339301,0.145413036127633
0.702407249089423,0.0326616673232982,0.133180652231275,0.145190570608352
0.701699556447073,0.0325583127338383,0.133036932341027,0.14496882782426
0.70099230013344,0.0324554777501328,0.132893627689542,0.144747804178239
0.700285482390573,0.0323531588094914,0.132750736310881,0.144527496097313
0.699579105444029,0.0322513523800523,0.132608256252067,0.144307900032436
0.698873171502948,0.0321500549604618,0.132466185572977,0.144089012458297
0.698167682760113,0.0320492630795566,0.132324522346235,0.143870829873114
0.697462641392024,0.0319489732960503,0.132183264657099,0.143653348798443
0.696758049558968,0.0318491821982242,0.13204241060336,0.143436565778977
0.696053909405085,0.0317498864036209,0.131901958295236,0.143220477382355
0.695350223058437,0.0316510825587424,0.131761905855267,0.143005080198968
0.694646992631079,0.0315527673387516,0.131622251418209,0.142790370841772
0.693944220219121,0.031454937447177,0.131482993130939,0.142576345946099
0.693241907902805,0.0313575896156217,0.131344129152347,0.142363002169468
0.692540057746564,0.031260720603475,0.13120565765324,0.142150336191406
0.691838671799096,0.0311643271976285,0.131067576816242,0.141938344713261
0.691137752093431,0.0310684062121943,0.130929884835696,0.141727024458026
0.690437300646994,0.0309729544882279,0.130792579917566,0.141516372170155
0.68973731946168,0.0308779688934534,0.130655660279344,0.141306384615391
0.689037810523912,0.0307834463219926,0.130519124149952,0.141097058580586
0.688338775804717,0.0306893836940965,0.130382969769649,0.140888390873534
0.687640217259788,0.0305957779558811,0.13024719538994,0.140680378322792
0.686942136829552,0.0305026260790658,0.130111799273479,0.140473017777515
0.686244536439236,0.0304099250607143,0.129976779693981,0.140266306107287
0.685547417998935,0.0303176719229793,0.129842134936134,0.140060240201951
0.684850783403676,0.0302258637128503,0.129707863295505,0.139854816971447
0.684154634533487,0.0301344975019037,0.129573963078451,0.139650033345651
0.683458973253463,0.0300435703860564,0.129440432602038,0.139445886274205
0.682763801413829,0.0299530794853218,0.129307270193947,0.139242372726366
0.682069120850009,0.0298630219435693,0.129174474192392,0.139039489690842
0.681374933382688,0.029773394928286,0.129042042946033,0.138837234175635
0.680681240817881,0.0296841956303413,0.128909974813893,0.138635603207886
0.679988044946999,0.0295954212637544,0.128778268165274,0.138434593833725
0.67929534754691,0.0295070690654651,0.128646921379676,0.13823420311811
0.678603150380005,0.0294191362951051,0.128515932846711,0.138034428144685
0.677911455194269,0.0293316202347751,0.128385300966028,0.137835266015621
0.677220263723335,0.0292445181888216,0.128255024147226,0.137636713851479
0.676529577686559,0.0291578274836184,0.128125100809782,0.137438768791051
0.675839398789076,0.0290715454673487,0.127995529382966,0.137241427991225
0.675149728721871,0.0289856695097917,0.127866308305766,0.137044688626834
0.674460569161839,0.0289001970021102,0.127737436026812,0.136848547890517
0.67377192177185,0.0288151253566409,0.127608911004295,0.136653002992578
0.673083788200813,0.0287304520066877,0.127480731705899,0.136458051160843
0.672396170083738,0.0286461744063168,0.127352896608719,0.136263689640525
0.671709069041802,0.028562290030154,0.127225404199188,0.136069915694084
0.671022486682412,0.0284787963731853,0.127098252973009,0.135876726601094
0.670336424599265,0.0283956909505581,0.126971441435075,0.135684119658105
0.669650884372415,0.0283129712973866,0.126844968099402,0.135492092178512
0.668965867568333,0.0282306349685577,0.126718831489054,0.135300641492423
0.668281375739969,0.0281486795385401,0.126593030136076,0.135109764946527
0.66759741042682,0.0280671026011952,0.126467562581421,0.134919459903963
0.666913973154985,0.0279859017695905,0.126342427374882,0.134729723744197
0.666231065437231,0.0279050746758143,0.126217623075024,0.13454055386289
0.665548688773055,0.0278246189707933,0.126093148249113,0.134351947671771
0.664866844648744,0.027744532324112,0.125969001473053,0.134163902598518
0.66418553453744,0.0276648124238336,0.125845181331314,0.133976416086629
0.663504759899197,0.0275854569763241,0.125721686416872,0.133789485595302
0.662824522181046,0.0275064637060769,0.125598515331137,0.133603108599313
0.662144822817053,0.0274278303555406,0.125475666683894,0.133417282588895
0.661465663228383,0.0273495546849479,0.125353139093235,0.133232005069623
0.660787044823361,0.0272716344721465,0.125230931185496,0.133047273562289
0.660108968997526,0.0271940675124327,0.125109041595194,0.132863085602792
0.659431437133702,0.0271168516183858,0.124987468964966,0.132679438742018
0.658754450602051,0.0270399846197046,0.124866211945506,0.132496330545725
0.658078010760132,0.0269634643630462,0.124745269195502,0.132313758594434
0.657402118952967,0.026887288711866,0.124624639381577,0.132131720483311
0.656726776513098,0.0268114555462598,0.124504321178231,0.131950213822059
0.656051984760645,0.0267359627628075,0.124384313267775,0.131769236234804
0.655377745003365,0.0266608082744183,0.12426461434028,0.131588785359989
0.654704058536716,0.0265859900101785,0.124145223093511,0.131408858850266
0.65403092664391,0.0265115059151992,0.124026138232874,0.131229454372381
0.653358350595978,0.026437353950468,0.123907358471356,0.131050569607078
0.652686331651824,0.0263635320927002,0.123788882529469,0.130872202248987
0.652014871058283,0.0262900383341926,0.123670709135195,0.130694350006518
0.651343970050187,0.0262168706826795,0.123552837023926,0.130517010601764
0.650673629850413,0.0261440271611884,0.123435264938412,0.130340181770391
0.650003851669948,0.0260715058078993,0.123317991628707,0.130163861261541
0.649334636707944,0.0259993046760046,0.123201015852111,0.129988046837729
0.648665986151776,0.0259274218335697,0.123084336373117,0.129812736274743
0.647997901177102,0.0258558553633971,0.122967951963362,0.129637927361546
0.647330382947916,0.02578460336289,0.122851861401567,0.129463617900178
0.64666343261661,0.0257136639439183,0.122736063473491,0.129289805705656
0.645997051324025,0.0256430352326865,0.122620556971873,0.129116488605881
0.645331240199515,0.0255727153696016,0.122505340696388,0.128943664441541
0.644666000360997,0.0255027025091436,0.122390413453588,0.128771331066014
0.644001332915013,0.0254329948197375,0.122275774056857,0.12859948634528
0.643337238956782,0.0253635904836254,0.122161421326357,0.12842812815782
0.642673719570258,0.0252944876967411,0.122047354088983,0.128257254394532
0.642010775828186,0.0252256846685859,0.121933571178309,0.128086862958633
0.641348408792159,0.0251571796221053,0.121820071434543,0.127916951765572
0.640686619512671,0.025088970793567,0.121706853704474,0.12774751874294
0.640025409029173,0.025021056432441,0.12159391684143,0.127578561830378
0.639364778370129,0.0249534348012799,0.121481259705226,0.127410078979495
0.638704728553074,0.0248861041756009,0.121368881162119,0.127242068153773
0.63804526058466,0.0248190628437695,0.121256780084759,0.127074527328486
0.637386375460722,0.0247523091068836,0.121144955352147,0.126907454490611
0.636728074166324,0.0246858412786596,0.121033405849585,0.126740847638746
0.636070357675818,0.0246196576853187,0.120922130468632,0.126574704783022
0.635413226952897,0.0245537566654759,0.12081112810706,0.126409023945022
0.634756682950645,0.0244881365700284,0.120700397668809,0.126243803157695
0.6341007266116,0.0244227957620466,0.12058993806394,0.12607904046528
0.633445358867797,0.0243577326166657,0.120479748208596,0.125914733923216
0.63279058064083,0.0242929455209779,0.120369827024954,0.125750881598068
0.632136392841902,0.0242284328739266,0.120260173441184,0.125587481567446
0.631482796371874,0.0241641930862013,0.120150786391408,0.12542453191992
0.630829792121327,0.0241002245801338,0.120041664815653,0.12526203075495
0.630177380970606,0.0240365257895945,0.119932807659813,0.125099976182801
0.629525563789881,0.0239730951598916,0.119824213875607,0.12493836632447
0.628874341439187,0.0239099311476696,0.119715882420535,0.124777199311605
0.628223714768492,0.0238470322208099,0.119607812257839,0.124616473286433
0.627573684617736,0.0237843968583318,0.119500002356465,0.124456186401684
0.626924251816891,0.0237220235502948,0.119392451691018,0.124296336820516
0.626275417186006,0.0236599107977021,0.119285159241724,0.124136922716437
0.625627181535267,0.023598057112405,0.119178123994391,0.123977942273239
0.624979545665038,0.0235364610170074,0.119071344940371,0.123819393684919
0.624332510365923,0.0234751210447729,0.118964821076519,0.123661275155609
0.623686076418809,0.0234140357395317,0.118858551405155,0.123503584899506
0.623040244594917,0.0233532036555883,0.118752534934027,0.1233463211408
0.622395015655861,0.023292623357631,0.118646770676269,0.123189482113599
0.621750390353687,0.0232322934206421,0.118541257650372,0.123033066061868
0.621106369430933,0.0231722124298079,0.118435994880138,0.122877071239354
0.620462953620673,0.0231123789804317,0.118330981394647,0.122721495909518
0.61982014364657,0.0230527916778453,0.11822621622822,0.122566338345468
0.619177940222922,0.0229934491373233,0.118121698420384,0.122411596829892
0.618536344054717,0.0229343499839975,0.118017427015834,0.122257269654988
0.61789535583768,0.022875492852772,0.117913401064398,0.122103355122404
0.617254976258319,0.0228168763882393,0.117809619621001,0.121949851543166
0.616615205993981,0.0227584992445974,0.117706081745632,0.121796757237614
0.615976045712894,0.0227003600855678,0.117602786503307,0.121644070535342
0.615337496074219,0.0226424575843137,0.117499732964037,0.121491789775128
0.614699557728097,0.0225847904233601,0.117396920202791,0.121339913304874
0.614062231315702,0.0225273572945133,0.117294347299462,0.12118843948154
0.613425517469282,0.0224701568987825,0.117192013338838,0.121037366671087
0.612789416812212,0.0224131879463017,0.117089917410561,0.120886693248408
0.612153929959041,0.0223564491562518,0.116988058609104,0.12073641759727
0.611519057515538,0.0222999392567845,0.116886436033727,0.120586538110257
0.610884800078741,0.0222436569849461,0.116785048788454,0.1204370531887
0.610251158237004,0.0221876010866027,0.116683895982033,0.120287961242627
0.609618132570044,0.0221317703163654,0.116582976727912,0.120139260690696
0.608985723648988,0.0220761634375173,0.116482290144199,0.119990949960141
0.608353932036419,0.02202077922194,0.116381835353638,0.11984302748671
0.607722758286424,0.0219656164500418,0.116281611483573,0.119695491714611
0.607092202944639,0.0219106739106859,0.116181617665916,0.119548341096449
0.606462266548296,0.0218559504011198,0.116081853037124,0.119401574093175
0.605832949626272,0.0218014447269056,0.115982316738158,0.119255189174024
0.605204252699127,0.0217471557018496,0.115883007914461,0.119109184816463
0.604576176279158,0.0216930821479347,0.115783925715926,0.118963559506133
0.603948720870442,0.0216392228952517,0.115685069296862,0.118818311736794
